"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.924971439938498,0.393232240045129,0.119,0.117,1,"Slc30a1","KO_vs_WT"
0.924971439938498,0.659248112071681,0.119,0.117,1,"Gtf3c4","KO_vs_WT"
0.924971439938498,0.28838380046425,0.119,0.117,1,"Plscr1","KO_vs_WT"
0.925197180015294,0.389793549934942,0.305,0.312,1,"Plekhm2","KO_vs_WT"
0.926927133695596,0.277917492829656,0.119,0.13,1,"Klhl9","KO_vs_WT"
0.926927133695596,0.381146288577348,0.119,0.13,1,"Gde1","KO_vs_WT"
0.926927133695596,0.345929725184191,0.119,0.13,1,"Tsnax","KO_vs_WT"
0.927668519468761,0.526225008231674,0.153,0.156,1,"Bmt2","KO_vs_WT"
0.927668519468761,0.530794055647571,0.153,0.156,1,"Hmg20a","KO_vs_WT"
0.928419396642343,0.374200709486479,0.288,0.351,1,"Lsm14a","KO_vs_WT"
0.928930077302988,0.374645195339079,0.305,0.351,1,"Sugt1","KO_vs_WT"
0.929003931546738,0.656123375922259,0.136,0.156,1,"Tmem120a","KO_vs_WT"
0.929003931546738,1.13188084298544,0.136,0.156,1,"Rnaseh2c","KO_vs_WT"
0.9292272272162,0.783495456983983,0.102,0.117,1,"Exoc1","KO_vs_WT"
0.929675100794647,0.469757633100046,0.186,0.208,1,"Dcaf12","KO_vs_WT"
0.929675100794647,1.03624043595829,0.186,0.208,1,"Filip1l","KO_vs_WT"
0.930335904261768,0.68390828608491,0.102,0.104,1,"Mrm3","KO_vs_WT"
0.930468681724286,0.267694174721559,0.288,0.299,1,"Zfp608","KO_vs_WT"
0.93051929800585,0.396644470318292,0.305,0.338,1,"Uqcrfs1","KO_vs_WT"
